City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Katsuura,JP,2022-03-26 21:41:38,35.1333,140.3,62.62,93,100,9.53
295,Tura,IN,2022-03-26 21:50:14,25.5198,90.2201,68.47,88,1,6.69
296,Henties Bay,NA,2022-03-26 21:50:15,-22.116,14.2845,64.29,81,0,4.9
297,Novi Pazar,RS,2022-03-26 21:50:15,43.1367,20.5122,41.68,66,1,3.98
298,Fukue,JP,2022-03-26 21:50:15,32.6881,128.8419,56.21,77,95,13.35
299,Vestmannaeyjar,IS,2022-03-26 21:50:16,63.4427,-20.2734,46.6,93,100,17.18
300,Kichera,RU,2022-03-26 21:50:16,55.9375,110.0997,13.71,95,100,1.99
301,Sioux Lookout,CA,2022-03-26 21:49:08,50.1001,-91.917,10.47,52,40,18.41
302,Rio Grande,BR,2022-03-26 21:36:15,-32.035,-52.0986,73.51,66,90,14.79
303,Abu Samrah,SY,2022-03-26 21:50:17,35.3029,37.1841,46.36,77,43,17.87
304,Livingstonia,MW,2022-03-26 21:50:18,-10.606,34.1063,65.7,85,53,2.44
305,Chumikan,RU,2022-03-26 21:50:18,54.7183,135.315,11.25,96,96,1.32
306,Lavrentiya,RU,2022-03-26 21:50:18,65.5833,-171.0,11.12,90,100,0.94
307,Tucuman,AR,2022-03-26 21:50:14,-26.8241,-65.2226,78.8,41,0,6.91
308,Saint-Pierre,RE,2022-03-26 21:50:19,-21.3393,55.4781,76.68,74,29,6.91
309,Nhulunbuy,AU,2022-03-26 21:50:19,-12.2333,136.7667,74.01,100,73,2.3
310,San Felipe,VE,2022-03-26 21:50:20,10.3399,-68.7425,77.67,81,92,7.49
311,Gorin,RU,2022-03-26 21:50:20,51.1983,136.6669,21.54,95,100,12.24
312,Oga,IT,2022-03-26 21:50:21,46.4631,10.347,38.8,74,12,1.83
313,Campo Grande,BR,2022-03-26 21:50:21,-20.4428,-54.6464,71.15,100,75,10.36
314,Amga,RU,2022-03-26 21:50:21,60.8953,131.9608,-5.58,100,100,0.96
315,Bambanglipuro,ID,2022-03-26 21:50:22,-7.95,110.2833,75.79,88,100,3.51
316,Kimberley,ZA,2022-03-26 21:50:22,-28.7323,24.7623,55.09,76,0,0.0
317,Dakar,SN,2022-03-26 21:49:43,14.6937,-17.4441,66.33,88,0,9.22
318,Novikovo,RU,2022-03-26 21:50:23,51.1537,37.8879,36.79,86,100,13.31
319,Ust-Omchug,RU,2022-03-26 21:51:23,61.15,149.6333,-3.05,99,98,1.95
320,Khani,GE,2022-03-26 21:51:24,41.9563,42.9566,29.77,90,85,5.28
321,Airai,TL,2022-03-26 21:51:24,-8.9266,125.4092,58.73,87,68,1.39
322,Lagoa,PT,2022-03-26 21:51:24,39.05,-27.9833,59.86,86,93,27.47
323,Gat,IL,2022-03-26 21:51:25,31.61,34.7642,54.39,66,0,4.16
324,Aktau,KZ,2022-03-26 21:51:25,43.65,51.2,43.38,77,100,14.54
325,Esil,KZ,2022-03-26 21:47:35,51.9556,66.4042,22.82,95,100,12.37
326,Maningrida,AU,2022-03-26 21:51:25,-12.0667,134.2667,76.05,82,77,4.34
327,Monroe,US,2022-03-26 21:47:52,43.1501,-77.6831,45.86,71,75,18.41
328,Bastrop,US,2022-03-26 21:51:26,32.7562,-91.8724,73.69,31,6,1.99
329,Sinjar,IQ,2022-03-26 21:51:26,36.3209,41.8754,47.77,53,67,2.51
330,Port-Gentil,GA,2022-03-26 21:51:26,-0.7193,8.7815,81.66,84,95,11.25
331,Qaqortoq,GL,2022-03-26 21:51:27,60.7167,-46.0333,21.63,82,25,2.84
332,Ta Khmau,KH,2022-03-26 21:51:27,11.4833,104.95,82.45,89,20,4.61
333,Arlit,NE,2022-03-26 21:51:27,18.7369,7.3853,79.83,9,52,12.8
334,Miragoane,HT,2022-03-26 21:51:28,18.4423,-73.0876,79.79,68,88,8.37
335,Paragominas,BR,2022-03-26 21:51:28,-2.9667,-47.4833,74.61,96,86,3.78
336,Kupang,ID,2022-03-26 21:51:29,-10.1667,123.5833,77.79,87,92,1.23
337,Marsh Harbour,BS,2022-03-26 21:51:29,26.5412,-77.0636,72.19,57,3,14.81
338,Shahr-E Kord,IR,2022-03-26 21:51:29,32.3256,50.8644,26.37,31,0,4.61
339,Evensk,RU,2022-03-26 21:51:29,61.95,159.2333,8.08,72,90,4.79
340,Chitipa,MW,2022-03-26 21:51:30,-9.7024,33.2697,63.27,97,55,4.23
341,Zaozerne,UA,2022-03-26 21:51:30,45.1582,33.2787,46.47,76,61,25.77
342,Linxia,CN,2022-03-26 21:51:30,35.6003,103.2064,36.75,43,60,4.88
343,Sembakung,ID,2022-03-26 21:51:31,3.8167,117.25,72.43,100,100,2.24
344,Balakovo,RU,2022-03-26 21:51:31,52.0278,47.8007,37.17,87,100,17.38
345,Floriano,BR,2022-03-26 21:51:32,-6.7669,-43.0225,81.3,69,19,3.53
346,Sao Joao Da Barra,BR,2022-03-26 21:51:32,-21.6403,-41.0511,82.49,87,23,14.58
347,Camana,PE,2022-03-26 21:51:32,-16.6228,-72.7111,72.41,78,8,7.49
348,Kirkland Lake,CA,2022-03-26 21:51:33,48.1446,-80.0377,25.09,68,100,14.12
349,Wanning,CN,2022-03-26 21:51:33,18.8003,110.3967,76.59,95,44,6.13
350,Sitka,US,2022-03-26 21:51:33,57.0531,-135.33,44.49,65,40,4.61
351,San Andres,CO,2022-03-26 21:51:34,12.5847,-81.7006,84.22,58,20,8.05
352,Mago,RU,2022-03-26 21:51:34,53.2514,140.1822,21.15,87,100,8.97
353,Sedniv,UA,2022-03-26 21:51:34,51.6447,31.565,35.17,60,44,20.85
354,Shingu,JP,2022-03-26 21:51:35,33.7333,135.9833,57.92,91,79,6.17
355,Hambantota,LK,2022-03-26 21:51:35,6.1241,81.1185,75.54,100,0,2.3
356,Waihi,NZ,2022-03-26 21:51:35,-37.3833,175.8333,66.6,68,100,5.14
357,Kahului,US,2022-03-26 21:51:36,20.8947,-156.47,75.22,76,75,11.5
358,Poum,NC,2022-03-26 21:51:36,-20.2333,164.0167,80.73,70,82,13.51
359,Pasni,PK,2022-03-26 21:51:36,25.2631,63.471,78.3,48,0,8.08
360,Vila Velha,BR,2022-03-26 21:51:37,-20.3297,-40.2925,82.35,81,0,14.97
361,Achit,RU,2022-03-26 21:51:37,56.7985,57.8994,24.85,90,98,11.3
362,Nizhniy Ingash,RU,2022-03-26 21:51:37,56.2,96.53,17.01,85,89,13.22
363,Vanderhoof,CA,2022-03-26 21:47:57,54.0166,-124.0198,37.96,95,100,3.27
364,Krasnoselkup,RU,2022-03-26 21:51:38,65.7,82.4667,5.36,92,100,16.33
365,Mangaratiba,BR,2022-03-26 21:51:38,-22.9597,-44.0406,81.46,87,42,3.09
366,Valparaiso,CL,2022-03-26 21:50:35,-33.0393,-71.6273,64.04,68,20,6.91
367,Bairiki,KI,2022-03-26 21:52:39,1.3292,172.9752,84.2,74,75,13.8
368,Nanortalik,GL,2022-03-26 21:52:39,60.1432,-45.2371,27.03,87,5,3.11
369,El Alto,PE,2022-03-26 21:52:39,-4.2714,-81.2147,80.26,78,100,6.2
370,Alofi,NU,2022-03-26 21:50:35,-19.0595,-169.9187,76.89,100,100,6.91
371,Dauphin,CA,2022-03-26 21:51:33,51.1494,-100.0502,12.34,48,0,4.61
372,Swan Hill,AU,2022-03-26 21:52:40,-35.3378,143.5544,67.8,59,0,8.01
373,Ostrovnoy,RU,2022-03-26 21:52:40,68.0531,39.5131,21.9,57,100,15.26
374,Najran,SA,2022-03-26 21:52:40,17.4924,44.1277,68.65,28,2,5.66
375,Kempsey,AU,2022-03-26 21:52:41,-31.0833,152.8333,64.94,97,100,1.99
376,Rundu,NA,2022-03-26 21:52:41,-17.9333,19.7667,69.87,56,57,5.59
377,Gombe,NG,2022-03-26 21:52:41,10.2897,11.1673,81.82,10,57,14.81
378,Glazunovka,RU,2022-03-26 21:52:42,52.4986,36.3275,31.93,83,74,17.49
379,Quatre Cocos,MU,2022-03-26 21:48:55,-20.2078,57.7625,80.1,79,15,10.89
380,Puerto Escondido,MX,2022-03-26 21:52:42,15.85,-97.0667,83.95,65,87,6.38
381,Leningradskiy,RU,2022-03-26 21:52:43,69.3833,178.4167,0.37,80,5,2.75
382,Puerto Colombia,CO,2022-03-26 21:50:16,10.9878,-74.9547,84.29,81,69,19.19
383,Arroyos Y Esteros,PY,2022-03-26 21:52:43,-25.0667,-57.1,80.35,72,0,2.08
384,Kapoeta,SS,2022-03-26 21:52:43,4.7717,33.5903,85.06,45,98,10.83
385,Richards Bay,ZA,2022-03-26 21:52:44,-28.783,32.0377,68.56,92,17,5.66
386,Toba,JP,2022-03-26 21:52:44,34.4833,136.85,56.08,76,99,8.99
387,Kerouane,GN,2022-03-26 21:52:44,9.2667,-9.0167,74.53,82,97,3.85
388,Inhambane,MZ,2022-03-26 21:52:45,-23.865,35.3833,73.47,89,99,6.98
389,Loreto,MX,2022-03-26 21:52:45,22.2667,-101.9667,76.6,9,15,0.89
390,Asifabad,IN,2022-03-26 21:52:45,19.3667,79.2833,83.46,35,15,0.09
391,Cajamarca,PE,2022-03-26 21:52:46,-7.1638,-78.5003,60.87,72,75,6.91
392,Kalmunai,LK,2022-03-26 21:51:34,7.4167,81.8167,77.25,87,3,4.18
393,Lokosovo,RU,2022-03-26 21:52:46,61.1333,74.8167,12.99,91,80,9.66
394,Buriti Dos Lopes,BR,2022-03-26 21:52:46,-3.175,-41.8669,83.95,97,99,4.79
395,Iwanai,JP,2022-03-26 21:52:47,42.9744,140.5089,42.01,99,100,12.93
396,Zhuanghe,CN,2022-03-26 21:52:47,39.7008,122.9911,41.36,46,100,6.73
397,Inongo,CD,2022-03-26 21:52:47,-1.95,18.2667,76.41,81,85,4.52
398,Bilma,NE,2022-03-26 21:52:48,18.6853,12.9164,74.43,12,51,8.46
399,Gandhidham,IN,2022-03-26 21:52:48,23.0833,70.1333,82.54,27,1,9.84
400,Aksarayskiy,RU,2022-03-26 21:52:49,46.7924,48.0119,40.98,72,45,14.63
401,Karpogory,RU,2022-03-26 21:52:49,64.0019,44.4451,19.81,89,100,17.43
402,Kushiro,JP,2022-03-26 21:52:49,42.975,144.3747,40.6,98,100,17.47
403,Birao,CF,2022-03-26 21:52:50,10.2849,22.7882,80.85,11,100,11.68
404,Bacum,MX,2022-03-26 21:52:50,27.55,-110.0833,91.17,8,96,14.63
405,Leshukonskoye,RU,2022-03-26 21:52:50,64.8989,45.7622,16.92,92,100,15.95
406,Anori,BR,2022-03-26 21:52:51,-3.7728,-61.6442,78.21,96,92,1.61
407,Flinders,AU,2022-03-26 21:52:51,-34.5833,150.8552,65.17,95,100,5.99
408,Port Hardy,CA,2022-03-26 21:51:09,50.6996,-127.4199,48.38,81,75,10.36
409,Anadyr,RU,2022-03-26 21:52:51,64.75,177.4833,7.3,84,40,6.71
410,Port Hedland,AU,2022-03-26 21:52:52,-20.3167,118.5667,80.65,78,9,8.05
411,Chinsali,ZM,2022-03-26 21:52:52,-10.5414,32.0816,64.35,95,74,2.17
412,North Little Rock,US,2022-03-26 21:51:42,34.7695,-92.2671,71.98,21,75,3.44
413,Sampit,ID,2022-03-26 21:52:52,-2.5333,112.95,73.89,98,22,2.08
414,Santa Rosalia,MX,2022-03-26 21:52:53,27.3167,-112.2833,76.91,28,100,5.03
415,Guarapuava,BR,2022-03-26 21:53:53,-25.3953,-51.4581,56.82,81,23,2.3
416,Dolores,AR,2022-03-26 21:53:53,-36.3132,-57.6792,64.9,73,79,12.64
417,Wajima,JP,2022-03-26 21:53:54,37.4,136.9,48.2,82,100,10.2
418,Great Yarmouth,GB,2022-03-26 21:53:54,52.6083,1.7305,45.95,85,1,9.22
419,Murray Bridge,AU,2022-03-26 21:51:09,-35.1167,139.2667,67.12,54,0,5.64
420,Florianopolis,BR,2022-03-26 21:53:51,-27.6146,-48.5012,72.7,67,0,10.36
421,Manzhouli,CN,2022-03-26 21:53:55,49.6,117.4333,16.97,71,12,12.84
422,Zhigansk,RU,2022-03-26 21:53:55,66.7697,123.3711,1.47,98,100,9.19
423,Batie,BF,2022-03-26 21:53:56,9.8833,-2.9167,92.41,29,67,4.16
424,Saint Anthony,US,2022-03-26 21:53:56,45.0205,-93.218,33.82,32,0,21.85
425,Benjamin Aceval,PY,2022-03-26 21:53:56,-24.9667,-57.5667,80.74,70,0,3.58
426,Burnie,AU,2022-03-26 21:53:57,-41.0667,145.9167,62.13,86,93,10.18
427,Ancud,CL,2022-03-26 21:53:57,-41.8697,-73.8203,54.23,93,98,15.79
428,Azovo,RU,2022-03-26 21:53:57,54.6997,73.0237,10.15,97,100,7.43
429,Kaeo,NZ,2022-03-26 21:53:58,-35.1,173.7833,69.33,73,3,4.29
430,Alyangula,AU,2022-03-26 21:53:58,-13.8483,136.4192,75.07,88,100,0.0
431,Zaykovo,RU,2022-03-26 21:53:58,57.5613,62.7568,13.26,85,43,10.74
432,Kozhva,RU,2022-03-26 21:53:59,65.1073,57.0459,16.11,92,100,8.66
433,Belaya Gora,RU,2022-03-26 21:53:59,68.5333,146.4167,-7.35,95,47,6.06
434,Faya,SA,2022-03-26 21:53:59,18.3851,42.4509,62.71,49,1,3.22
435,Qunduz,AF,2022-03-26 21:54:00,36.729,68.857,57.88,46,72,7.34
436,Galdar,ES,2022-03-26 21:54:00,28.147,-15.6502,63.1,68,11,10.36
437,Zitlala,MX,2022-03-26 21:54:00,17.6333,-99.0833,79.14,21,74,0.98
438,Aklavik,CA,2022-03-26 21:54:01,68.2191,-135.0107,3.2,55,0,8.05
439,Mbala,ZM,2022-03-26 21:54:01,-8.8402,31.3659,60.87,89,77,3.49
440,Sao Miguel Do Araguaia,BR,2022-03-26 21:54:01,-13.275,-50.1628,79.63,73,83,0.94
441,Inuvik,CA,2022-03-26 21:54:02,68.3499,-133.7218,2.26,53,0,11.5
442,Inirida,CO,2022-03-26 21:54:02,3.8653,-67.9239,75.42,94,99,1.36
443,Panzhihua,CN,2022-03-26 21:54:03,26.5851,101.7128,56.89,73,91,6.76
444,Pemba,MZ,2022-03-26 21:54:03,-12.974,40.5178,81.3,83,20,5.01
445,Rincon,US,2022-03-26 21:54:04,32.296,-81.2354,69.94,23,1,1.99
446,Tual,ID,2022-03-26 21:54:04,-5.6667,132.75,82.26,76,100,15.48
447,Nelson Bay,AU,2022-03-26 21:54:04,-32.7167,152.15,69.01,97,100,7.67
448,Tiznit,MA,2022-03-26 21:54:05,29.5833,-9.5,57.15,70,0,1.12
449,Gawler,AU,2022-03-26 21:54:05,-34.6,138.7333,71.22,50,0,7.49
450,Canmore,CA,2022-03-26 21:51:08,51.0834,-115.3521,47.68,42,94,5.75
451,Cayenne,GF,2022-03-26 21:54:06,4.9333,-52.3333,80.1,1,75,10.36
452,Broome,US,2022-03-26 21:54:06,42.2506,-75.833,46.65,66,98,7.0
453,Los Llanos De Aridane,ES,2022-03-26 21:54:06,28.6585,-17.9182,62.35,83,100,20.71
454,Abha,SA,2022-03-26 21:54:07,18.2164,42.5053,62.42,42,0,4.61
455,Poronaysk,RU,2022-03-26 21:54:07,49.2167,143.1167,30.81,97,100,13.58
456,Neryungri,RU,2022-03-26 21:55:07,56.6709,124.6491,2.95,100,100,1.59
457,Missoula,US,2022-03-26 21:55:08,47.0166,-113.8009,54.84,36,100,7.09
458,Sao Felix Do Xingu,BR,2022-03-26 21:55:08,-6.6447,-51.995,74.37,96,39,2.55
459,Adrar,MR,2022-03-26 21:55:08,20.5022,-10.0711,75.36,16,29,4.5
460,San Policarpo,PH,2022-03-26 21:55:09,12.1791,125.5072,80.4,82,100,12.03
461,Araceli,PH,2022-03-26 21:55:09,10.5529,119.9913,82.92,78,99,17.69
462,Mecca,SA,2022-03-26 21:50:41,21.4267,39.8261,67.06,48,0,7.72
463,Tselinnoye,RU,2022-03-26 21:55:09,53.0833,85.6667,5.54,96,100,5.95
464,Road Town,VG,2022-03-26 21:53:52,18.4167,-64.6167,78.84,69,75,3.44
465,Lavumisa,SZ,2022-03-26 21:55:10,-27.31,31.892,69.35,95,100,1.59
466,Nisia Floresta,BR,2022-03-26 21:55:10,-6.0911,-35.2086,80.98,87,99,4.68
467,Dikson,RU,2022-03-26 21:55:11,73.5069,80.5464,-6.27,96,100,13.56
468,Nouakchott,MR,2022-03-26 21:50:31,18.0858,-15.9785,64.33,78,5,10.96
469,Rudbar,AF,2022-03-26 21:55:11,30.15,62.6,72.46,15,0,10.4
470,Okhotsk,RU,2022-03-26 21:55:11,59.3833,143.3,1.65,87,33,6.71
471,Luena,AO,2022-03-26 21:55:12,-11.7833,19.9167,62.22,97,100,0.89
472,Kenai,US,2022-03-26 21:55:12,60.5544,-151.2583,43.03,48,75,12.66
473,North Bend,US,2022-03-26 21:55:12,43.4065,-124.2243,72.25,91,0,10.36
474,Chernyshevsk,RU,2022-03-26 21:55:13,52.5243,117.0174,9.57,98,88,1.03
475,Brae,GB,2022-03-26 21:55:13,60.3964,-1.353,46.94,92,98,14.56
476,Zaysan,KZ,2022-03-26 21:55:13,47.4667,84.8667,29.66,85,100,2.86
477,Lebanon,US,2022-03-26 21:55:06,36.2081,-86.2911,60.67,19,0,23.02
478,Miami Beach,US,2022-03-26 21:54:36,25.7906,-80.1301,81.03,44,0,3.0
479,Bathsheba,BB,2022-03-26 21:55:14,13.2167,-59.5167,81.21,65,20,18.41
480,Manadhoo,MV,2022-03-26 21:55:14,5.7667,73.3833,81.45,65,1,3.44
481,Roebourne,AU,2022-03-26 21:55:15,-20.7833,117.1333,82.17,72,54,10.69
482,La Rioja,ES,2022-03-26 21:55:15,42.25,-2.5,40.78,80,77,4.47
483,Pisco,PE,2022-03-26 21:52:20,-13.7,-76.2167,73.45,64,0,12.66
484,Choma,ZM,2022-03-26 21:55:16,-16.8065,26.9531,65.17,89,80,2.21
485,Alanya,TR,2022-03-26 21:55:16,36.5438,31.9998,51.19,39,0,7.23
486,Chipiona,ES,2022-03-26 21:55:16,36.7366,-6.437,58.3,94,20,3.44
487,Touros,BR,2022-03-26 21:55:17,-5.1989,-35.4608,78.84,86,100,8.12
488,Loandjili,CG,2022-03-26 21:55:17,-4.7561,11.8578,80.71,94,75,5.75
489,Tongling,CN,2022-03-26 21:55:17,30.95,117.7833,53.89,71,100,1.61
490,Yenagoa,NG,2022-03-26 21:55:18,4.9247,6.2642,81.3,82,82,5.84
491,Lorengau,PG,2022-03-26 21:55:18,-2.0226,147.2712,82.87,74,100,5.79
492,Kyshtovka,RU,2022-03-26 21:55:18,56.555,76.6271,-5.8,100,66,3.78
493,Luorong,CN,2022-03-26 21:55:19,24.4058,109.6086,58.51,80,92,11.01
494,Karratha,AU,2022-03-26 21:55:19,-20.7377,116.8463,82.29,72,67,10.09
495,Illela,NG,2022-03-26 21:55:19,13.7292,5.2975,84.87,9,19,15.37
496,Kiruna,SE,2022-03-26 21:55:20,67.8557,20.2251,11.32,79,40,2.3
497,Anloga,GH,2022-03-26 21:55:20,5.7947,0.8973,83.08,84,100,13.31
498,Finschhafen,PG,2022-03-26 21:55:20,-6.6024,147.8681,82.26,76,95,7.67
499,Oussouye,SN,2022-03-26 21:55:21,12.485,-16.5469,78.98,55,28,12.01
500,La Ronge,CA,2022-03-26 21:55:21,55.1001,-105.2842,5.25,33,0,6.91
501,Budureasa,RO,2022-03-26 21:55:21,46.6667,22.5,44.56,64,53,4.18
502,Aripuana,BR,2022-03-26 21:55:22,-9.1667,-60.6333,75.83,96,96,0.85
503,Vao,NC,2022-03-26 21:55:22,-22.6667,167.4833,76.03,76,84,14.0
504,Manado,ID,2022-03-26 21:56:22,1.487,124.8455,74.17,94,40,2.3
505,Paamiut,GL,2022-03-26 21:56:23,61.994,-49.6678,22.71,87,3,4.88
506,Laguna,US,2022-03-26 21:56:23,38.421,-121.4238,81.97,39,40,4.0
507,Tholen,NL,2022-03-26 21:56:23,51.5317,4.2208,52.05,87,5,9.22
508,The Pas,CA,2022-03-26 21:56:24,53.8251,-101.2541,8.62,40,0,9.22
509,Kushima,JP,2022-03-26 21:56:24,31.4583,131.2333,57.83,87,82,6.93
510,Tibu,CO,2022-03-26 21:56:24,8.639,-72.7358,93.43,44,100,2.24
511,Saurimo,AO,2022-03-26 21:56:25,-9.6608,20.3916,66.11,94,95,2.57
512,Praia Da Vitoria,PT,2022-03-26 21:56:25,38.7333,-27.0667,59.25,94,40,23.38
513,Wuda,CN,2022-03-26 21:56:25,39.4994,106.7117,32.81,22,64,7.34
514,Codrington,AU,2022-03-26 21:56:26,-38.2667,141.9667,60.22,58,0,5.46
515,Laela,TZ,2022-03-26 21:56:26,-8.5667,32.05,60.78,92,95,3.13
516,Gazanjyk,TM,2022-03-26 21:56:26,39.2446,55.5154,45.21,66,8,3.24
517,Yulara,AU,2022-03-26 21:56:27,-25.2406,130.9889,62.44,34,0,8.05
518,Rizhao,CN,2022-03-26 21:56:27,35.4275,119.4553,46.67,41,95,23.85
519,Ulaanbaatar,MN,2022-03-26 21:56:27,47.9077,106.8832,17.44,32,0,2.08
520,Gunjur,GM,2022-03-26 21:56:28,13.2019,-16.7339,69.55,71,78,15.61
521,Bilibino,RU,2022-03-26 21:56:28,68.0546,166.4372,-0.2,94,100,9.1
522,Nyurba,RU,2022-03-26 21:56:28,63.2842,118.3319,-4.2,100,99,1.97
523,Rio Gallegos,AR,2022-03-26 21:51:35,-51.6226,-69.2181,64.45,39,0,14.97
524,Haines Junction,CA,2022-03-26 21:56:29,60.7522,-137.5108,35.55,48,100,3.44
525,Kisii,KE,2022-03-26 21:56:29,-0.6817,34.7667,60.66,94,98,3.53
526,Maceio,BR,2022-03-26 21:56:29,-9.6658,-35.7353,80.04,83,75,6.91
527,Kaspiyskiy,RU,2022-03-26 21:56:30,45.3929,47.3707,39.69,82,89,13.2
528,Sao Lourenco Do Sul,BR,2022-03-26 21:56:30,-31.3653,-51.9783,70.23,60,95,11.83
529,Synya,RU,2022-03-26 21:56:30,65.3718,58.0387,11.62,91,100,8.14
530,Namie,JP,2022-03-26 21:56:31,37.4833,141.0,59.99,70,100,12.35
531,Talnakh,RU,2022-03-26 21:56:31,69.4865,88.3972,1.8,79,88,4.29
532,Ketchikan,US,2022-03-26 21:56:31,55.3422,-131.6461,43.72,84,100,4.47
533,Calais,FR,2022-03-26 21:56:32,50.9167,1.8333,51.82,85,1,13.94
534,Hasaki,JP,2022-03-26 21:56:32,35.7333,140.8333,61.29,89,100,8.5
535,Alta Floresta,BR,2022-03-26 21:54:17,-9.8756,-56.0861,75.52,93,100,2.77
536,Clarence Town,AU,2022-03-26 21:56:32,-32.5833,151.7833,65.8,96,100,1.7
537,Lhokseumawe,ID,2022-03-26 21:56:33,5.1801,97.1507,77.58,86,40,6.62
538,Champerico,GT,2022-03-26 21:56:33,14.3,-91.9167,93.74,65,37,11.59
539,Mattru,SL,2022-03-26 21:56:33,7.6244,-11.8332,78.62,83,94,2.53
540,Yakeshi,CN,2022-03-26 21:56:34,49.2833,120.7333,6.39,99,99,2.24
541,Shentala,RU,2022-03-26 21:56:34,54.45,51.4833,29.55,96,100,21.94
542,Nantucket,US,2022-03-26 21:56:34,41.2835,-70.0995,48.15,68,94,18.63
543,Muroto,JP,2022-03-26 21:56:35,33.2833,134.15,60.6,89,99,4.85
544,Fort Saint James,CA,2022-03-26 21:56:35,54.4333,-124.25,37.71,95,100,2.98
545,Dawson Creek,CA,2022-03-26 21:56:35,55.7666,-120.2362,29.84,74,100,6.91
546,Kieta,PG,2022-03-26 21:56:36,-6.2167,155.6333,80.29,82,97,5.97
547,Samdari,IN,2022-03-26 21:56:36,25.8167,72.5833,80.29,19,0,7.52
548,Alexandria,EG,2022-03-26 21:56:36,31.2156,29.9553,57.78,74,0,10.02
549,Deputatskiy,RU,2022-03-26 21:56:37,69.3,139.9,-11.2,94,45,6.06
550,Chiang Mai,TH,2022-03-26 21:56:37,18.75,99.0,77.07,72,20,3.44
551,Dingle,PH,2022-03-26 21:56:37,10.9995,122.6711,75.99,91,91,5.91
552,Chandla,IN,2022-03-26 21:56:38,25.0833,80.2,76.77,12,0,3.44
553,Monteiro,BR,2022-03-26 21:56:38,-7.8894,-37.12,72.28,87,63,8.86
554,Shambu,ET,2022-03-26 21:57:38,9.5667,37.1,60.37,41,79,0.13
555,Tautira,PF,2022-03-26 21:57:39,-17.7333,-149.15,81.43,74,53,12.95
556,Fernie,CA,2022-03-26 21:57:39,49.5,-115.0687,54.28,71,76,5.06
557,Fasa,IR,2022-03-26 21:57:39,28.9383,53.6482,43.84,29,0,6.91
558,Vangaindrano,MG,2022-03-26 21:57:40,-23.35,47.6,74.41,95,34,4.14
559,Hay River,CA,2022-03-26 21:57:40,60.8156,-115.7999,13.98,73,100,6.91
560,Barcelona,ES,2022-03-26 21:54:08,41.3888,2.159,55.69,73,40,8.05
561,Pangkalanbuun,ID,2022-03-26 21:57:40,-2.6833,111.6167,73.65,98,61,2.26
562,Fortuna,US,2022-03-26 21:56:12,40.5982,-124.1573,62.92,74,0,13.8
563,Yumen,CN,2022-03-26 21:57:41,40.2833,97.2,37.76,36,17,3.31
564,Mahendragarh,IN,2022-03-26 21:57:41,28.2833,76.15,73.6,12,0,6.64
565,Hutang,CN,2022-03-26 21:57:41,31.5333,119.4833,52.52,73,100,4.54
566,Lasa,IT,2022-03-26 21:57:42,46.6166,10.7002,45.01,66,4,1.19
567,Yeppoon,AU,2022-03-26 21:57:42,-23.1333,150.7333,73.18,64,48,10.4
568,Tromso,NO,2022-03-26 21:57:42,69.6496,18.957,21.38,86,20,1.14
569,Navirai,BR,2022-03-26 21:57:43,-23.065,-54.1906,67.28,73,23,3.65
570,Calvinia,ZA,2022-03-26 21:57:43,-31.4707,19.776,67.57,36,97,2.26
571,Lucapa,AO,2022-03-26 21:57:44,-8.4192,20.7447,66.76,96,99,3.4
572,Metro,ID,2022-03-26 21:57:44,-5.1131,105.3067,75.96,91,92,1.21
573,Yangcun,CN,2022-03-26 21:57:44,39.3639,117.0603,44.58,16,0,8.43
574,Van Wert,US,2022-03-26 21:57:45,40.8695,-84.5841,34.11,73,100,19.57
575,Freeport,US,2022-03-26 21:52:58,40.6576,-73.5832,53.29,67,100,11.01
